image_filename,label
162856.jpg,['Braided white loaf']
162859.jpg,['Braided white loaf']
162860.jpg,"['Semi-hard cheese', 'Jam', 'Braided white loaf', 'Butter']"
162862.jpg,"['Bread, white']"
162870.jpg,"['Bread, white']"
162871.jpg,"['White coffee, with caffeine']"
162872.jpg,"['White coffee, with caffeine']"
162875.jpg,"['Flakes, oat', 'Cashew nut', 'Banana', 'Milk']"
162876.jpg,['Apple']
162882.jpg,"['Bread, white', 'Cheese']"
162884.jpg,"['Croissant, wholegrain', 'Roll of half-white or white flour, with large void', 'Ham, turkey', 'Dried meat']"
162885.jpg,"['Strawberries', 'Tomato, raw ', 'Birchermüesli, prepared, no sugar added', 'Semi-hard cheese', 'Raspberries', 'Blueberries']"
162886.jpg,['Milk']
162898.jpg,['Water']
162901.jpg,"['Beef', 'Leek']"
162905.jpg,['Water']
162915.jpg,['Mushrooms']
162921.jpg,"['Meringue', 'Dairy ice cream']"
162923.jpg,"['White coffee, with caffeine']"
162932.jpg,"['Espresso, with caffeine']"
162936.jpg,['Blueberries']
162937.jpg,['Blueberries']
162938.jpg,['Blueberries']
162949.jpg,"['Apple', 'Strawberries']"
162952.jpg,['Brioche']
162955.jpg,"['Coffee, with caffeine']"
162960.jpg,['Water']
162965.jpg,"['Bread, white']"
162968.jpg,['Apple']
162970.jpg,"['Bread, wholemeal']"
162982.jpg,"['Baked potato', 'Mayonnaise']"
162984.jpg,['Water']
162987.jpg,['Crisps']
162990.jpg,['Tzatziki']
162991.jpg,"['Feta', 'Black olives', 'Green olives']"
162993.jpg,['Meat']
162994.jpg,['Hard cheese']
162996.jpg,['Black olives']
163000.jpg,"['Rice', 'Mixed vegetables']"
163003.jpg,"['Potatoes steamed', 'Applesauce, unsweetened, canned', 'Mixed salad (chopped without sauce)']"
163004.jpg,"['Potatoes steamed', 'Applesauce, unsweetened, canned', 'Salad, leaf / salad, green', 'Mixed vegetables']"
163008.jpg,"['Salad, leaf / salad, green', 'Carrot, raw', 'Tomato, raw ', 'Chicken', 'Sour cream']"
163010.jpg,"['Sweet potato', 'Chicken nuggets', 'Rosti', 'Guacamole']"
163013.jpg,"['Strawberries', 'Dates']"
163014.jpg,"['Pumpkin seeds', 'Seeds']"
163015.jpg,['Leek']
163018.jpg,"['Salad, leaf / salad, green', 'Tomato, raw ']"
163019.jpg,"['Rice', 'Chicken curry (cream/coconut milk. curry spices/paste))', 'Tofu', 'Vegetables']"
163025.jpg,['Water']
163029.jpg,['Water']
163034.jpg,"['Bread, whole wheat']"
163042.jpg,"['Greek Yaourt, yahourt, yogourt ou yoghourt', 'Mango', 'Fruit coulis', 'Raspberries']"
163054.jpg,"['Water, mineral']"
163059.jpg,"['Bread, white']"
163060.jpg,"['Bread, white']"
163061.jpg,"['Butter', 'Bread, white', 'Bread, whole wheat', 'Semi-hard cheese']"
163062.jpg,"['Ham, raw', 'Bread, half white', 'Mayonnaise', 'Semi-hard cheese']"
163065.jpg,"['Roll of half-white or white flour, with large void']"
163069.jpg,"['Bread, whole wheat', 'Jam', 'Butter']"
163077.jpg,"['Espresso, with caffeine']"
163078.jpg,['Blueberries']
163081.jpg,"['Bread, white']"
163083.jpg,"['Omelette, plain', 'Bread, nut']"
163084.jpg,"['Coffee, with caffeine']"
163098.jpg,"['Bread, wholemeal', 'Butter', 'Yaourt, yahourt, yogourt ou yoghourt, natural', 'Honey']"
163100.jpg,['Water']
163108.jpg,"['Tea, black']"
163110.jpg,"['White coffee, with caffeine']"
163112.jpg,"['Cheese', 'Carrot, raw', 'Cucumber', 'White radish', 'Bread', 'Omelette, plain']"
163117.jpg,['Lye pretzel (soft)']
163121.jpg,['Apple']
163122.jpg,"['Salad, leaf / salad, green', 'Spinach, raw', 'Cucumber', 'Apple', 'Sesame seeds', 'Bell pepper, red, raw ', 'Baked potato', 'Carrot, raw', 'Shoots']"
163133.jpg,['Water']
163134.jpg,['Pear']
163136.jpg,['Coca Cola Zero']
163138.jpg,"['Pizza, with vegetables, baked']"
163144.jpg,"['Tea, green']"
163146.jpg,"['Fish', 'Tomato, raw ', 'Avocado']"
163149.jpg,"['Tea, ginger']"
163153.jpg,"['Coffee, with caffeine']"
163154.jpg,['Water']
163162.jpg,"['Quiche, with spinach, baked, with cake dough']"
163172.jpg,"['Bread, grain', 'Salami']"
163174.jpg,['Milk chocolate']
163181.jpg,"['Brazil nut', 'Almonds', 'Fig, dried']"
163190.jpg,['Apple']
163191.jpg,"['Tomato, raw ']"
163195.jpg,"['Bread, white', 'Salami']"
163198.jpg,"['Bread', 'Butter']"
163200.jpg,"['Green olives', 'Vegetables']"
163202.jpg,"['Bell pepper, red, raw ']"
163208.jpg,"['Wine, white']"
163211.jpg,['Spring roll (fried)']
163213.jpg,['Mayonnaise']
163219.jpg,"['Bread, olive']"
163220.jpg,"['Salad, leaf / salad, green', 'Red radish', 'French salad dressing']"
163221.jpg,"['Bread, white', 'Salad, leaf / salad, green', 'Red radish']"
163222.jpg,"['Cream', 'Potatoes steamed', 'Carrot, raw']"
163223.jpg,"['Meat', 'Soup, vegetable', 'Cream']"
163227.jpg,"['Cordon bleu, from pork schnitzel, fried', 'Oil']"
163230.jpg,"['Celeriac', 'Carrot, raw']"
163231.jpg,"['Broccoli', 'Carrot, raw']"
163232.jpg,['Parmesan']
163236.jpg,"['Croissant', 'Jam', 'Peanut butter']"
163237.jpg,"['Cheese', 'Ham']"
163243.jpg,"['Cod', 'Spring onion / scallion']"
163251.jpg,"['Beef, filet']"
163252.jpg,"['Pie, rhubarb, baked, with cake dough']"
163264.jpg,['Water']
163266.jpg,"['Bread, white', 'Butter']"
163267.jpg,['Glucose drink 50g']
163269.jpg,['Egg']
163270.jpg,"['Ham, raw', 'Bread, wholemeal', 'Fresh cheese', 'Cheese']"
163279.jpg,"['Apricots', 'Curds, natural, with at most 10% fidm', 'Yaourt, yahourt, yogourt ou yoghourt, natural']"
163289.jpg,"['Cake, chocolate']"
163290.jpg,"['Pancakes', 'Applesauce, unsweetened, canned', 'Berries']"
163292.jpg,"['Latte macchiato, with caffeine']"
163295.jpg,"['Bread, white', 'Butter']"
163314.jpg,"['Egg', 'Cheese', 'Ham, cooked']"
163316.jpg,['Tea']
163319.jpg,"['White coffee, with caffeine', 'Muffin']"
163320.jpg,"['Pancakes', 'Greek Yaourt, yahourt, yogourt ou yoghourt', 'Blueberries']"
163321.jpg,['Water']
163322.jpg,"['Semi-hard cheese', 'Bread, white', 'Butter']"
163323.jpg,['Pomegranate']
163325.jpg,['Hard cheese']
163326.jpg,['Strawberries']
163329.jpg,"['Braided white loaf', 'Butter', 'Cheese']"
163332.jpg,['Hard cheese']
163333.jpg,['Semi-hard cheese']
163338.jpg,['Orange']
163339.jpg,['Biscuits']
163341.jpg,"['Tea, green']"
163345.jpg,"['Sweet potato', 'Red radish', 'French salad dressing', 'Cucumber']"
163346.jpg,"['Cucumber', 'Tomato, raw ', 'Kolhrabi', 'Semi-hard cheese']"
163369.jpg,"['Sauce, pesto', 'Tomato, raw ', 'White asparagus', 'Tomato, stewed, without addition of fat, without addition of salt']"
163372.jpg,['Water']
163374.jpg,"['Coffee, with caffeine']"
163375.jpg,"['Bread, white']"
163377.jpg,"['Braided white loaf', 'Butter', 'Honey', 'Hazelnut-chocolate spread(Nutella, Ovomaltine, Caotina)']"
163378.jpg,['Water']
163384.jpg,"['Pie, rhubarb, baked, with cake dough']"
163390.jpg,['Apple']
163395.jpg,['Parmesan']
163397.jpg,"['Coffee, with caffeine']"
163399.jpg,['Cake (oblong)']
163411.jpg,"[""Salad, lambs' ear""]"
163412.jpg,"['Mixed salad (chopped without sauce)', 'Pear']"
163415.jpg,['Smoothie']
163431.jpg,"['Corn', 'Naan (indien bread)', 'Chickpeas', 'Raspberries', 'Focaccia', 'Tomato, stewed, without addition of fat, without addition of salt', 'Bell pepper, red, stewed, without addition of fat, without addition of salt', 'Baked potato', 'Curd', 'Black olives', 'Sun-dried tomatoe']"
163432.jpg,['Apple']
163437.jpg,['Water']
163441.jpg,"['Salad, leaf / salad, green', 'Zucchini', 'Eggplant', 'Meat']"
163443.jpg,['Sushi']
163444.jpg,['Sushi']
163445.jpg,"['Salad, leaf / salad, green', 'Salad dressing']"
163448.jpg,"['Braided white loaf', 'Butter']"
163469.jpg,"['Taboulé, prepared, with couscous', 'Wienerli (Swiss sausage)']"
163475.jpg,"['Vegetable mix, peas and carrots', 'Rice', 'Sauce, cream']"
163479.jpg,"['Green asparagus', 'Mayonnaise']"
163489.jpg,['Sour cream']
163491.jpg,['Water']
163492.jpg,"['Rusk, wholemeal', 'Salmon, smoked']"
163499.jpg,['Dark chocolate']
163503.jpg,['Herbal tea']
163518.jpg,"['Bread, whole wheat', 'Philadelphia', 'Ham, raw']"
163525.jpg,['Water']
163526.jpg,"['Pear', 'Milk']"
163529.jpg,"['Coffee, with caffeine']"
163531.jpg,"['Bread, wholemeal', 'Butter', 'Honey']"
163532.jpg,['Water']
163536.jpg,"['Bread, whole wheat']"
163537.jpg,"['Apple', 'Flakes, oat', 'Curds, natural, with at most 10% fidm', 'Yaourt, yahourt, yogourt ou yoghourt, natural', 'Crunch Müesli']"
163538.jpg,"['White coffee, with caffeine']"
163540.jpg,['Cappuccino']
163551.jpg,['Water']
163558.jpg,"['Mushroom', 'Tomato, raw ']"
163561.jpg,"['Pasta, twist', 'Tomato sauce', 'Sweet corn, canned', 'Spring onion / scallion', 'Parmesan']"
163565.jpg,"['Salad, leaf / salad, green', 'Cottage cheese', 'Mango']"
163567.jpg,['Apple']
163568.jpg,"['Pasta, tortelloni, stuffing', 'Sauce, cream']"
163573.jpg,['Water']
163577.jpg,"['Pasta, tortelloni, stuffing', 'Sauce, cream', 'Cheese']"
163578.jpg,['Grapes']
163588.jpg,['Apple']
163593.jpg,"['Bread, wholemeal', 'Roll of half-white or white flour, with large void']"
163594.jpg,"['Green bean, steamed, without addition of salt', 'Bell pepper, red, stewed, without addition of fat, without addition of salt']"
163602.jpg,['Apricots']
163603.jpg,"['Coffee, with caffeine']"
163610.jpg,"['Pie, rhubarb, baked, with cake dough']"
163621.jpg,"['Chocolate egg, small']"
163628.jpg,"['High protein pasta (made of lentils, peas, ...)', 'Mushrooms', 'Tomato, raw ']"
163631.jpg,"['Bread, whole wheat']"
163635.jpg,['Crisps']
163641.jpg,"['Salad, leaf / salad, green', 'Tomato, raw ', 'Cottage cheese', 'French salad dressing']"
163642.jpg,"['Pasta, twist', 'Tomato, stewed, without addition of fat, without addition of salt']"
163643.jpg,"['Dried meat', 'Lye pretzel (soft)', 'Soft cheese', 'Philadelphia']"
163645.jpg,"['Pasta, linguini, parpadelle, Tagliatelle', 'Cheese', 'Bolognaise sauce']"
163650.jpg,['Strawberries']
163653.jpg,"['Pasta, linguini, parpadelle, Tagliatelle', 'Parmesan', 'Bolognaise sauce']"
163654.jpg,"['Bread, spelt', 'Jam']"
163658.jpg,"['Bread, wholemeal', 'Butter', 'Yaourt, yahourt, yogourt ou yoghourt, natural', 'Jam']"
163662.jpg,"['Pasta, spaghetti', 'Sauce, carbonara']"
163665.jpg,"['Egg', 'Bouquet garni']"
163669.jpg,"['Sauce, carbonara', 'Parmesan']"
163670.jpg,"['Bread, wholemeal']"
163672.jpg,['Water']
163674.jpg,"['Gummi bears, fruit jellies, Jelly babies with fruit essence']"
163689.jpg,['Water']
163693.jpg,"['Couscous', 'Tuna, in oil, drained']"
163700.jpg,"['Yaourt, yahourt, yogourt ou yoghourt, natural', 'Honey']"
163702.jpg,"['Bread, wholemeal', 'Honey']"
163703.jpg,"['Bread, white']"
163705.jpg,"['White coffee, with caffeine']"
163708.jpg,"['Blueberries', 'Yaourt, yahourt, yogourt ou yoghourt, natural']"
163715.jpg,"['Bread, wholemeal', 'Ham, raw']"
163726.jpg,"['Coffee, with caffeine']"
163727.jpg,['Tea']
163734.jpg,"['Tea, green']"
163741.jpg,['Banana']
163755.jpg,"['Spaetzle', 'Seeds', 'Leek', 'Sauce, cream']"
163760.jpg,['Water']
163763.jpg,"['Mixed vegetables', 'Crêpe, plain', 'Tomato, raw ', 'Omelette, plain']"
163764.jpg,"['Pork', 'Green bean, steamed, without addition of salt']"
163766.jpg,['Egg']
163767.jpg,"['Water, mineral']"
163772.jpg,['Water']
163774.jpg,"['Dumplings', 'Soup, vegetable']"
163776.jpg,"['Coffee, with caffeine']"
163777.jpg,"['Bread, sourdough', 'Egg', 'Vegetables']"
163779.jpg,"['Bread, sourdough', 'Ham', 'Cheese']"
163780.jpg,"['Rice', 'Chicken curry (cream/coconut milk. curry spices/paste))', 'Pineapple']"
163783.jpg,['Hummus']
163798.jpg,"['Water, mineral']"
163808.jpg,"['White coffee, with caffeine']"
163816.jpg,"['Tea, ginger']"
163817.jpg,"['Blueberries', 'Mango']"
163825.jpg,['Apple']
163834.jpg,"['Green asparagus', 'Cheese']"
163835.jpg,"['Syrup (diluted, ready to drink)']"
163836.jpg,['Water']
163839.jpg,['Green olives']
163842.jpg,"['Dough (puff pastry, shortcrust, bread, pizza dough)', 'Zucchini', 'Bell pepper, red, raw ', 'Feta']"
163843.jpg,"['Semi-hard cheese', 'Cucumber', 'Green olives', 'Black olives']"
163845.jpg,['Apricots']
163847.jpg,"['Bread, whole wheat', 'Avocado', 'Tomato, raw ', 'Hard cheese']"
163849.jpg,"['Avocado', 'Bread, whole wheat']"
163860.jpg,"['Bread, whole wheat', 'Jam']"
163861.jpg,"['Bread, white', 'Butter', 'Gruyère']"
163862.jpg,['Water']
163864.jpg,"['Bread, white', 'Butter']"
163865.jpg,"['Bread, wholemeal', 'Jam']"
163868.jpg,"['Salt cake (vegetables, filled)', 'Bacon, frying', 'Tuna, in oil, drained', 'Sweet corn, canned', 'Balsamic salad dressing']"
163872.jpg,"['Carrot, raw', 'Chinese cabbage', 'Sweet corn, canned', 'Balsamic salad dressing']"
163875.jpg,['Water']
163879.jpg,"['Veal sausage', 'Frying sausage']"
163888.jpg,"['Bread, toast', 'Butter', 'Jam']"
163891.jpg,['Blueberries']
163895.jpg,['Pasta']
163896.jpg,['Water']
163897.jpg,['Apple']
163902.jpg,['Dark chocolate']
163905.jpg,"['Tea, fruit', 'Herbal tea']"
163913.jpg,"['Fruit compotes', 'Hazelnut', 'Cheese']"
163918.jpg,"['Tea, green']"
163920.jpg,['Corn Flakes']
163923.jpg,"['Tea', 'Juice, orange', 'Bread, wholemeal', 'Jam', 'Cucumber', 'Ham, raw']"
163928.jpg,"['Blueberries', 'Milk']"
163929.jpg,"['Ristretto, with caffeine']"
163930.jpg,['Tea']
163933.jpg,"['Bread, wholemeal', 'Bread, white']"
163934.jpg,"['Ristretto, with caffeine']"
163936.jpg,"['Bread, white']"
163947.jpg,"['Coffee, with caffeine']"
163950.jpg,['Herbal tea']
163955.jpg,"['Bread, whole wheat']"
163980.jpg,['Dumplings']
163984.jpg,"['Pasta, tortelloni, stuffing', 'Tomato sauce', 'Tuna, in oil, drained']"
163990.jpg,['French beans']
163993.jpg,"['Mozzarella', 'Zucchini', 'Bell pepper, red, raw ']"
163995.jpg,"['Carrot, raw', 'Bell pepper, red, raw ']"
163997.jpg,"['Rice', 'Carrot, raw']"
164007.jpg,['Apple']
164009.jpg,"['Bell pepper, red, raw ']"
164011.jpg,['Rice']
164018.jpg,"['Tea, black']"
164029.jpg,"['Kiwi', 'Apple', 'Banana']"
164031.jpg,['Tea']
164032.jpg,['Apple']
164037.jpg,['Apple']
164060.jpg,"['Tomato, raw ']"
164063.jpg,['Water']
164064.jpg,"['Fig, dried']"
164066.jpg,"['Pie, rhubarb, baked, with cake dough']"
164072.jpg,"['Hamburger bun', 'Hamburger', 'Salad, rocket', 'Tomme']"
164073.jpg,"['Chips, french fries']"
164074.jpg,['Beer']
164076.jpg,['Water']
164077.jpg,"['Carrot, raw', 'Halloumi', 'Bulgur', 'Vegetables']"
164078.jpg,"['Gummi bears, fruit jellies, Jelly babies with fruit essence']"
164082.jpg,['Water']
164083.jpg,"['French pizza from Alsace, baked', 'Sweet corn, canned', 'Bell pepper, red, stewed, without addition of fat, without addition of salt', 'Mushroom, (average), stewed, without addition of fat, without addition of salt', 'Spring onion / scallion', 'Cream']"
164084.jpg,['Water']
164087.jpg,"['Pizza, Margherita, baked', 'Ham, raw']"
164090.jpg,"['Cottage cheese', 'Cheese', 'Bread, whole wheat', 'Oil', 'Eggplant', 'Chickpeas']"
164093.jpg,"['Pastry, flaky']"
164100.jpg,"['Wine, white']"
164101.jpg,['Water']
164117.jpg,"[""M&M's""]"
164119.jpg,"['Butter', 'Bread, white']"
164120.jpg,"['Flakes, oat', 'Hazelnut', 'Yaourt, yahourt, yogourt ou yoghourt, natural', 'Strawberries']"
164121.jpg,"['Bread, Ticino']"
164122.jpg,"['Tea, green']"
164127.jpg,"['Bread, whole wheat', 'Butter', 'Yaourt, yahourt, yogourt ou yoghourt, natural', 'Honey']"
164134.jpg,"['Bread, wholemeal', 'Butter', 'Honey', 'Hazelnut-chocolate spread(Nutella, Ovomaltine, Caotina)']"
164142.jpg,['White asparagus']
164145.jpg,['Water']
164147.jpg,['Water']
164148.jpg,"['Tomato, raw ']"
164154.jpg,"['Pumpkin seeds', 'Quinoa', 'French beans']"
164157.jpg,"['Rice noodles/vermicelli', 'Tofu', 'Vegetables']"
164159.jpg,['Vegetables']
164165.jpg,"['Bacon', 'Vegetables']"
164166.jpg,['Tofu']
164168.jpg,"['Mango', 'Avocado', 'Cottage cheese', 'Spring onion / scallion', 'Balsamic salad dressing']"
164173.jpg,"['Rice', 'Carrot, raw', 'Tofu', 'Sauce, curry']"
164176.jpg,"['Salad, leaf / salad, green', 'Carrot, raw', 'Cucumber', 'Red radish']"
164177.jpg,['Sweet potato']
164184.jpg,"['Strawberries', 'Raspberries', 'Vanille cream, cooked, Custard, Crème dessert']"
164185.jpg,['Apple']
164191.jpg,"['Apple', 'Kiwi']"
164195.jpg,['Apple']
164197.jpg,"['Bread, wholemeal', 'French salad dressing']"
164201.jpg,"['Rice', 'Zucchini, stewed, without addition of fat, without addition of salt', 'Mushroom, (average), stewed, without addition of fat, without addition of salt', 'Sauce, mushroom']"
164203.jpg,['Mango']
164204.jpg,"['Strawberries', 'Hard cheese', 'Bread, wholemeal', 'Hummus']"
164205.jpg,"['Wine, red']"
164208.jpg,"['Meat', 'Bell pepper, red, stewed, without addition of fat, without addition of salt']"
164209.jpg,['Strawberries']
164217.jpg,"['Mango', 'Salad, leaf / salad, green']"
164221.jpg,['Water']
164225.jpg,['Praline']
164226.jpg,['Praline']
164228.jpg,"['Meringue', 'Dairy ice cream', 'Biscuits']"
164230.jpg,"['Espresso, with caffeine']"
164231.jpg,"['Coffee, with caffeine']"
164239.jpg,"['Quinoa', 'Peas']"
164240.jpg,"['Bread, spelt', 'Apricot, dried', 'Walnut', 'Apple']"
164249.jpg,['Tea']
164252.jpg,['Water']
164254.jpg,['Nectarine']
164270.jpg,"['Bread, wholemeal', 'Jam', 'Coffee, with caffeine']"
164277.jpg,['Water']
164281.jpg,['Apple']
164291.jpg,['Water']
164292.jpg,"['Pasta, tortelloni, stuffing', 'Parmesan']"
164296.jpg,"[""Salad, lambs' ear"", 'Tomato, raw ', 'Feta', 'Salad dressing']"
164299.jpg,"['Bread, whole wheat', 'Soft cheese', 'Butter', 'Jam']"
164301.jpg,"['Rice noodles/vermicelli', 'Curry, vegetarian', 'Tofu']"
164302.jpg,"['Bread, white', 'Cervelat', 'Tomato, raw ', 'Red radish', 'Spring onion / scallion']"
164306.jpg,['Water']
164314.jpg,"['Carrot, raw']"
164321.jpg,"['Beef, filet', 'Green asparagus']"
164325.jpg,['Water']
164329.jpg,"['White chocolate', 'Raspberries']"
164330.jpg,['Cream spinach']
164332.jpg,"['Mixed nuts', 'Kolhrabi']"
164335.jpg,['Cottage cheese']
164339.jpg,"['Juice, orange']"
164345.jpg,"['White coffee, with caffeine']"
164347.jpg,['Water']
164350.jpg,"['Salt cake (vegetables, filled)']"
164360.jpg,['Apple']
164366.jpg,"['Coffee, with caffeine']"
164380.jpg,['Apple']
164382.jpg,['Tea']
164388.jpg,"['Salad, leaf / salad, green', 'Balsamic salad dressing']"
164389.jpg,"['Pizza, with vegetables, baked']"
164390.jpg,"['White asparagus', 'Rice']"
164395.jpg,"['Tomato, raw ']"
164396.jpg,"['Aperitif, with alcohol, apérol, Spritz']"
164403.jpg,"['Pizza, with vegetables, baked']"
164405.jpg,['Water']
164410.jpg,['Jam']
164413.jpg,['Pomegranate']
164416.jpg,"['Wine, red']"
164426.jpg,"['Naan (indien bread)', 'Soup of lentils, Dahl (Dhal)', 'Coriander']"
164432.jpg,"['Bread, wholemeal', 'Tomato, raw ']"
164435.jpg,"['Bread, wholemeal', 'Tomato, raw ']"
164440.jpg,"['Braided white loaf', 'Sweet corn, canned', 'Mushroom', 'Carrot, raw', 'Salad, leaf / salad, green', 'Bell pepper, red, raw ', 'Tomato, raw ']"
164441.jpg,"['Wine, red']"
164455.jpg,['Chocolate mousse']
164463.jpg,['Mixed nuts']
164465.jpg,"['Bread, wholemeal toast', 'Hummus']"
164466.jpg,"['Bread, white', 'Butter']"
164467.jpg,"['Coffee, with caffeine']"
164471.jpg,"['Bread, wholemeal', 'Butter', 'Jam']"
164474.jpg,"['Bread, whole wheat', 'Honey']"
164477.jpg,"['White coffee, with caffeine']"
164478.jpg,"['Bread, wholemeal', 'Semi-hard cheese', 'Cucumber, pickled ', 'Tomato, raw ']"
164479.jpg,"['Tomato, raw ', 'Salad, leaf / salad, green']"
164480.jpg,['Water']
164482.jpg,"['Bread, sourdough', 'Butter']"
164493.jpg,['Water']
164498.jpg,['Milk']
164500.jpg,['Apple']
164510.jpg,['Almonds']
164515.jpg,['Egg']
164519.jpg,"['Yaourt, yahourt, yogourt ou yoghourt, natural', 'Apple', 'Blueberries']"
164520.jpg,['Cappuccino']
164526.jpg,"['Waffle', 'Hazelnut-chocolate spread(Nutella, Ovomaltine, Caotina)']"
164543.jpg,"['Bread, white']"
164544.jpg,"['Emmental cheese', 'Rice waffels']"
164550.jpg,['Strawberries']
164551.jpg,"['Bread, whole wheat']"
164553.jpg,"['Espresso, with caffeine']"
164554.jpg,"['Bread, wholemeal', 'Light beer']"
164557.jpg,"['Beetroot, steamed, without addition of salt', 'Bouillon, vegetable', 'Potatoes steamed', 'Green bean, steamed, without addition of salt']"
164559.jpg,"['Tea, green']"
164564.jpg,"['Carrot, steamed, without addition of salt']"
164565.jpg,"['Bread, sourdough']"
164566.jpg,"['Bread, sourdough']"
164568.jpg,"['Pasta in conch form', 'Salmon', 'Spinach, steamed, without addition of salt']"
164570.jpg,"['Taboulé, prepared, with couscous', 'Spring roll (fried)', 'Falafel (balls)', 'Potato salad, with mayonnaise yogurt dressing', 'Carrot, raw', 'Hummus']"
164571.jpg,"['Pasta in conch form', 'Cucumber, pickled ', 'Bread, whole wheat', 'Salad, leaf / salad, green', 'Tomato, raw ', 'Salad dressing']"
164583.jpg,"['Bread, whole wheat', 'Jam', 'Butter']"
164585.jpg,"['White coffee, with caffeine']"
164588.jpg,"['Bread, whole wheat', 'Butter', 'Jam']"
164590.jpg,"['Chocolate', 'White coffee, with caffeine']"
164595.jpg,['Dark chocolate']
164597.jpg,['Almonds']
164604.jpg,['Hazelnut']
164610.jpg,['Braided white loaf']
164611.jpg,['Braided white loaf']
164612.jpg,"['Braided white loaf', 'Jam']"
164614.jpg,['Water']
164616.jpg,['Water']
164625.jpg,['Water']
164627.jpg,['Banana']
164630.jpg,['Almonds']
164633.jpg,['Beef']
164634.jpg,['Dips']
164635.jpg,['Praline']
164644.jpg,"['Guacamole', 'Corn crisps']"
164646.jpg,"['Aperitif, with alcohol, apérol, Spritz']"
164650.jpg,['Paprika chips']
164653.jpg,"['Beef, filet', 'Chinese cabbage']"
164664.jpg,['Braided white loaf']
164669.jpg,"['Bread, grain']"
164677.jpg,"['Salad, leaf / salad, green', 'Bell pepper, red, raw ', 'Tomato, raw ', 'Guacamole', 'Onion']"
